project;class;method;merge commit;index;ANALYSIS;TOOL;VAL_ORIGINAL_TOOL;VAL_ORIGINAL_SPARK;VAL_FINAL_TOOL;VAL_FINAL_SPARK;DIVERGENT
omnifaces;org.omnifaces.resourcehandler.PWAResourceHandler;decorateResource(Resource, String, String);4a0b5c6115e81e4d5d7ce5eb957a178316aa7ac4;981;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
asadmin;org.n0pe.mojo.asadmin.DeployMojo;getAsCommandList();6fb154963dfd021025038412792ef1dcc5399017;982;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
osm-lib;com.conveyal.osmlib.VanillaExtract;service(Request, Response);8796ed51f2727a30b1ccff02c8aeaa6331ec318c;983;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
firefly;com.firefly.net.tcp.secure.AbstractSecureSession;read(ByteBuffer);7c207900f6cb1bb9eca2ab0d127b42442231b0fd;984;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
graphhopper;com.graphhopper.routing.PathTest;testCalcInstructionsRoundaboutClockwise();ef7551194a3e2b9239bee1b661a7fbf3835c523a;985;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
graphhopper;com.graphhopper.GraphHopper;load(String);e75674036ef293242027d66366ff74826bc9805a;986;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
pmd;net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryFullyQualifiedNameRule;isAvoidingConflict(TypeNode, String, ASTImportDeclaration);da28648b6463b93275cf434339c96faff017cac6;988;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
pmd;net.sourceforge.pmd.cpd.GUI;LANGUAGE_SETS;fa45557845866575f2404d601b62ee371807e8fc;989;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
android-ndk-maven-plugin;com.simpligility.maven.plugins.androidndk.phase05compile.NdkBuildMojo;processCompiledArtifacts(String, File);0432151e0e8138a983c601b2819b1545c8ff0385;990;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
schema-repo;org.schemarepo.server.RepositoryServer;RepositoryServer(Properties);f85f90da3d8305f4cd40870cf736123b49ae379f;991;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
schema-repo;org.schemarepo.config.Config;static block;f85f90da3d8305f4cd40870cf736123b49ae379f;992;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
tcl-regex-java;com.basistech.tclre.ColorMap;subrange(char, char, State, State);a59ac26009d50c6624d69b821bd67b523a7e9d03;993;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
clue;com.senseidb.clue.commands.TermsCommand;execute(String[], PrintStream);a0e4c4affb26558cd60574073c39681defdcf954;994;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
clue;com.senseidb.clue.ClueContext;ClueContext(Directory, ClueConfiguration, boolean);a0e4c4affb26558cd60574073c39681defdcf954;995;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jeromq;zmq.io.mechanism.curve.CurveClientMechanism;decode(Msg);f589efe70baa47650bc321e5e240d51d4ae79ba2;996;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jeromq;zmq.io.mechanism.curve.CurveServerMechanism;decode(Msg);f589efe70baa47650bc321e5e240d51d4ae79ba2;997;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
eventstore2;no.ks.eventstore2.eventstore.EventStore;onReceive(Object);5b3fce76f05ee1f9763890e187acd48d3ee86b6d;998;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jjwt;io.jsonwebtoken.impl.DefaultJwtParser;parse(String);ff932e9838a9961f4084a51323092559e1a1ad25;999;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jjwt;io.jsonwebtoken.impl.DefaultJwtParser;parse(String);e55ea34e951f8bbc8be50a49b166949a4d1e4873;1000;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.messaging.target.contributor.impl.MessageResultContributor;executeGetOnRelationStatement(XDIAddress[], XDIAddress, XDIStatement, GetOperation, MessageResult, ExecutionContext);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1001;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.nodetypes.XdiAttributeCollection;isValidXDIArc(XDIArc);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1002;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.io.writers.XDIJSONWriter;writeInternal(Graph, JsonObject);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1003;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.nodetypes.XdiAttributeSingleton;isValidXDIArc(XDIArc);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1004;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.linkcontracts.template.LinkContractTemplate;findLinkContractTemplate(Graph, XDIAddress, boolean);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1005;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.nodetypes.XdiAbstractMemberUnordered;isValidXDIArc(XDIArc, Class<?extendsXdiCollection<?,?,?,?,?,?>>);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1006;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.io.writers.XDIJSONPARSEWriter;write(Graph, Writer);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1007;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.io.writers.XDIJSONPARSEWriter;makeGom(XDIArc);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1008;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.nodetypes.XdiPeerRoot;getLiteralOfPeerRootXDIArc(XDIArc);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1009;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.impl.AbstractRelation;follow();eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1010;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.tests.AllTests;suite();eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1011;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.messaging.MessageEnvelope;fromOperationXDIAddressAndTargetXDIAddress(XDIAddress, XDIAddress);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1012;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.syntax.CloudName;isValid(XDIAddress);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1013;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
xdi2;xdi2.core.features.signatures.KeyPairSignature;validate(PublicKey);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1015;ioa;VTA;TRUE;FALSE;TRUE;FALSE;True
xdi2;xdi2.core.features.signatures.KeyPairSignature;sign(PrivateKey);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1016;ioa;VTA;TRUE;FALSE;TRUE;FALSE;True
xdi2;xdi2.core.util.XRI2Util;cloudNumberToINumber(CloudNumber);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1017;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
xdi2;xdi2.core.impl.AbstractStatement;isImplied();eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1018;ioa;VTA;TRUE;FALSE;TRUE;FALSE;True
xdi2;xdi2.core.impl.AbstractContextNode;setContextNodeSetInnerRoot(XDIArc, ContextNode);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1019;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.impl.AbstractContextNode;setContextNodeCheckValid(XDIArc);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1020;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.nodetypes.XdiEntitySingleton;isValidXDIArc(XDIArc);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1021;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.signatures.SymmetricKeySignature;validate(SecretKey);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1022;ioa;VTA;TRUE;FALSE;TRUE;FALSE;True
xdi2;xdi2.core.features.signatures.SymmetricKeySignature;sign(SecretKey);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1023;ioa;VTA;TRUE;FALSE;TRUE;FALSE;True
xdi2;xdi2.core.io.writers.XDIDisplayWriter;writeStatement(BufferedWriter, XDIStatement);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1024;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
xdi2;xdi2.core.io.writers.XDIDisplayWriter;write(Graph, BufferedWriter);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1025;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.nodetypes.XdiAbstractMemberOrdered;isValidXDIArc(XDIArc, Class<?extendsXdiCollection<?,?,?,?,?,?>>);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1026;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.nodetypes.XdiEntityCollection;isValidXDIArc(XDIArc);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1027;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.syntax.CloudNumber;isValid(XDIAddress);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;1028;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
xdi2;xdi2.discovery.XDIDiscoveryResult;initFromAuthorityMessageResult(MessageEnvelope, MessageResult, XDI3Segment[]);7618906e7fe1505c0bfe64cff226298032c7e49f;1034;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
xdi2;xdi2.messaging.target.interceptor.impl.authentication.signature.GraphSignatureAuthenticator;getPublicKey(Message);296b5a5c0c778dc64193994e5f2399facbe262b2;1035;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jgrapht;org.jgrapht.generate.GnpRandomGraphGenerator;generateGraph(Graph<V,E>, VertexFactory<V>, Map<String,V>);62628bcbc4bd44eed87539b6e804a189db3e299c;1037;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
jgrapht;org.jgrapht.generate.GnpRandomGraphGenerator;GnpRandomGraphGenerator(int, double, Random, boolean);62628bcbc4bd44eed87539b6e804a189db3e299c;1038;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jgrapht;org.jgrapht.generate.GnmRandomGraphGenerator;generateGraph(Graph<V,E>, VertexFactory<V>, Map<String,V>);62628bcbc4bd44eed87539b6e804a189db3e299c;1039;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jgrapht;org.jgrapht.alg.vertexcover.GreedyVCImpl;getVertexCover(Graph<V,E>, Map<V,Double>);a1da34c8f43a243454808270f60c9a223086a167;1040;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
jgrapht;org.jgrapht.alg.vertexcover.RecursiveExactVCImpl;getVertexCover(Graph<V,E>, Map<V,Double>);a1da34c8f43a243454808270f60c9a223086a167;1041;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
jgrapht;org.jgrapht.generate.HyperCubeGraphGenerator;generateGraph(Graph<V,E>, VertexFactory<V>, Map<String,V>);f1961d7d4809ba4ac3dc8ab59f88d269d1ebdec0;1042;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jgrapht;org.jgrapht.alg.spanning.GreedyMultiplicativeSpanner;UnweightedSpannerAlgorithm();f1961d7d4809ba4ac3dc8ab59f88d269d1ebdec0;1043;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jgrapht;org.jgrapht.io.Graph6Sparse6Exporter;writeSparse6(Graph<V,E>, List<V>);db8652113029b408d6729f4fa54455ffe2b0182d;1045;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
xdi2;xdi2.core.features.linkcontracts.PolicyExpressionComponent;addLiteralExpression(String);ff33f2c6f639ede8c5179456d23bc695b929b12a;1046;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jgrapht;org.jgrapht.traverse.CrossComponentIterator;hasNext();eeb3686eb78c03308977f010b359938ed00d8e52;1047;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
ob1k;com.outbrain.ob1k.server.netty.NettyServer;initChannel(SocketChannel);8f656032bd986f2ff0e91cbd73a0904062415c31;1049;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
ob1k;com.outbrain.ob1k.server.netty.NettyServer;NettyServer(int, ServiceRegistry, StaticPathResolver, ChannelGroup, String, String, boolean, long, boolean, MetricFactory, int, long);8f656032bd986f2ff0e91cbd73a0904062415c31;1050;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
ob1k;com.outbrain.ob1k.server.builder.AbstractServerBuilder;build();00245f85140ce9d6c3cd084196d717410526a580;1051;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
tabula-java;technology.tabula.CommandLineApp;buildOptions();4aa9568a70b6748d28491648e13598e5cc097c3f;1052;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
tabula-java;technology.tabula.CommandLineApp;buildOptions();a15a61879df1b519548f2368535df57ce3dc1297;1053;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
ob1k;com.outbrain.ob1k.consul.HealthyTargetsList;pollForTargetsUpdates(long);821f116c59b62c50d5f7fc3a99edcb5a83b02f56;1054;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
fastweixin;com.github.sd4324530.fastweixin.servlet.QYWeixinSupport;processRequest(HttpServletRequest);0519f3179f85a6f22a87251442e898f49ad53d7c;1055;ioa;VTA;FALSE;TRUE;FALSE;TRUE;True
fastweixin;com.github.sd4324530.fastweixin.servlet.WeixinSupport;processRequest(HttpServletRequest);53b5138ff7f9f52933a2c6b0c0d2cb102f503b68;1056;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
jmeter-maven-plugin;com.lazerycode.jmeter.testrunner.TestManager;executeSingleTest(File, JMeterArgumentsArray);efc1712ae3cf864ff9e552c855f79ec5617dba34;1059;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jmeter-maven-plugin;com.lazerycode.jmeter.JMeterMojo;execute();efc1712ae3cf864ff9e552c855f79ec5617dba34;1060;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
splunk-library-javalogging;com.splunk.logging.HttpEventCollectorSender;HttpEventCollectorSender(String, String, String, String, long, long, long, String, Map<String,String>);e1c8b58266f1b020779e5a80c78d5589a2565970;1061;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
splunk-library-javalogging;com.splunk.logging.HttpEventCollectorSender;HttpEventCollectorSender(String, String, String, String, long, long, long, String, Map<String,String>);f80bc59f417077de739ae23c10be9b1658219bed;1062;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
splunk-library-javalogging;com.splunk.logging.serialization.HecJsonSerializer;serialize(HttpEventCollectorEventInfo);f80bc59f417077de739ae23c10be9b1658219bed;1063;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
splunk-library-javalogging;com.splunk.logging.HttpEventCollectorLoggingHandler;HttpEventCollectorLoggingHandler();f80bc59f417077de739ae23c10be9b1658219bed;1064;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
splunk-library-javalogging;com.splunk.logging.HttpEventCollectorLogbackAppender;start();f80bc59f417077de739ae23c10be9b1658219bed;1065;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
gitflow-maven-plugin;com.amashchenko.maven.plugin.gitflow.GitFlowHotfixFinishMojo;execute();b92cad2118538f4ee7e545fb86c0a40e5337f589;1066;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
splunk-library-javalogging;com.splunk.logging.HttpEventCollectorSender;HttpEventCollectorSender(String, String, String, String, long, long, long, String, Map<String,String>);db431b0cb891401264f6659e4eeaeae9eb0a1db0;1067;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
splunk-library-javalogging;com.splunk.logging.HttpEventCollectorLoggingHandler;HttpEventCollectorLoggingHandler();db431b0cb891401264f6659e4eeaeae9eb0a1db0;1068;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
structr;org.structr.web.servlet.UploadServlet;doPost(HttpServletRequest, HttpServletResponse);b8d40c710aa6ef0edf590b1da2f16dd75ec64bc1;1069;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
structr;org.structr.core.script.Scripting;evaluateJavascript(ActionContext, GraphObject, Snippet);970ffd3236d38988dc90f3fd659acb693e3d8740;1071;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
nar-maven-plugin;com.github.maven_nar.NarCompileMojo;createLibrary(Project, Library);4b92031b61e8d6dae2184dbf0a5954152933086b;1073;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
nar-maven-plugin;com.github.maven_nar.cpptasks.CompilerEnum;compilers;f094671078becaaf84107cb3859f4a41a66be2af;1074;ioa;VTA;TRUE;FALSE;TRUE;FALSE;True
nar-maven-plugin;com.github.maven_nar.Msvc;configureCCTask(CCTask);436a5cc07ad6d54972e719e8f23d0265593632e2;1075;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
nar-maven-plugin;com.github.maven_nar.cpptasks.CCTask;execute();2a22efb75d74ff6c6b87a26f4f00d2a790fad7ff;1076;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
jstest-maven-plugin;net.awired.jstest.mojo.TestMojo;run();1842e580665903b7192e06575679fb39870601b5;1077;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
assertj-assertions-generator;org.assertj.assertions.generator.BaseAssertionGenerator;BaseAssertionGenerator(Template, Template, Template, Template, Template, Template, Template, Template, Template, Template, Template, Template);e9c59be58d0f5f8598375f4031f5f06ac0f1cdcc;1078;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
docker-java;com.kpelykh.docker.client.test.DockerClientTest;testDiff();4ac45cd93ef94037331fee091ec6f004cf56ead8;1079;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
docker-java;com.kpelykh.docker.client.DockerClient;DockerClient(String);62843f36d4563fb512f037e0b8b7418aa0a33765;1080;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
assertj-assertions-generator;org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter;getTypeDescription(Class<?>, Method);3bc2b65080edcb2c78376ccc90f9245e913f14aa;1081;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
assertj-assertions-generator;org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter;getNeededImportsFor(Class<?>);3bc2b65080edcb2c78376ccc90f9245e913f14aa;1082;ioa;VTA;FALSE;FALSE;FALSE;FALSE;False
assertj-assertions-generator;org.assertj.assertions.generator.BaseAssertionGenerator;assertionContentFor(GetterDescription);90ea9aa591a04829f67fe32d1f2f97fa3ca20064;1084;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
assertj-assertions-generator;org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter;getterDescriptionsOf(Class<?>);90ea9aa591a04829f67fe32d1f2f97fa3ca20064;1085;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
assertj-assertions-generator;org.assertj.assertions.generator.description.converter.ClassToClassDescriptionConverter;getNeededImportsFor(Class<?>);90ea9aa591a04829f67fe32d1f2f97fa3ca20064;1086;ioa;VTA;TRUE;TRUE;TRUE;TRUE;False
helpscout-api-java;net.helpscout.api.ApiClient;getPage(String, Map<String,String>, Class<?>, int);f606dc7048e32d8953594011ce7a80f8f325a5eb;0;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
hbnpojogen;com.felees.hbnpojogen.Config;fillBasicEntries();16f458ccc0b3675ec72a298481794ed4afd70666;1;idfp;CHA;false-timeout;FALSE;TRUE;FALSE;True
hprof-parser;edu.tufts.eaftan.hprofparser.parser.HprofParser;parseRecord(DataInput, int);3668fd734f79c2b949f0703654dfda812c800707;2;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
helpscout-api-java;net.helpscout.api.ApiClient;setFields(String, List<String>);7dde5bbe5d07ba446e8d8b7b942d378b40f2b5c3;3;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
helpscout-api-java;net.helpscout.api.ApiClient;getPage(String, Class<?>, int);7dde5bbe5d07ba446e8d8b7b942d378b40f2b5c3;4;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
helpscout-api-java;net.helpscout.api.Parser;Parser();7dde5bbe5d07ba446e8d8b7b942d378b40f2b5c3;5;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
helpscout-api-java;net.helpscout.api.adapters.ThreadsAdapater;deserialize(JsonElement, Type, JsonDeserializationContext);b4963a5777344c814c99822967351c819072fbf5;6;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
ldp-testsuite;org.w3.ldp.testsuite.reporter.LdpHtmlReporter;getAdditionalInfo(ITestResult, ITestNGMethod);a7515238ae8139c8d6b2ee7e042183294ca3869f;7;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
ldp-testsuite;org.w3.ldp.testsuite.reporter.LdpEarlTestManifest;generateInformation(Method, String, ArrayList<ArrayList<Resource>>);a8f3dba6c261c5d9f6d8eff73f72e2712b9d25a4;8;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;shutdown(IJettyConfiguration);6a9f52a5377a484397eeca4b0511f356f493696f;9;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
jetty-bootstrap;org.teknux.jettybootstrap.handler.AbstractAppJettyHandler;createHandler();17deab171882d57f5d02052ea6e631cb11aa0d55;10;idfp;CHA;false-timeout;FALSE;TRUE;FALSE;True
jetty-bootstrap;org.teknux.jettybootstrap.handler.AbstractJettyHandler;getHandler();17deab171882d57f5d02052ea6e631cb11aa0d55;11;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;addWarApp(String, String);17deab171882d57f5d02052ea6e631cb11aa0d55;12;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;addExplodedWarAppFromClasspath(String, String, String);17deab171882d57f5d02052ea6e631cb11aa0d55;13;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;addExplodedWarApp(String, String, String);17deab171882d57f5d02052ea6e631cb11aa0d55;14;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;addHandler(Handler);17deab171882d57f5d02052ea6e631cb11aa0d55;15;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;addWarAppFromClasspath(String, String);17deab171882d57f5d02052ea6e631cb11aa0d55;16;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;stopServer();8a2b05ce18ff6c5ee8887b1c320c9735636126da;17;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
sectioned-view-plugin;hudson.plugins.sectioned_view.SectionedViewSectionDescriptor;newInstance(StaplerRequest, JSONObject);f79afadc89e325e4258847928fd9392dd78e5b64;18;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
google-oauth-plugin;com.google.jenkins.plugins.credentials.oauth.GoogleRobotPrivateKeyCredentials;readResolve();94f08c7c32d576d99ddd3e215b67653fc99eaeca;19;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
parallel-test-executor-plugin;org.jenkinsci.plugins.parallel_test_executor.TimeDrivenParallelism;calculate(List<TestClass>);95bd91171d3672799201b503c0cb8a4d6fcbc485;20;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
mercurial-plugin;hudson.plugins.mercurial.MercurialSCMSource2Test;withCredentialsId();442c688d35c5d22fd37822285b997c0addc5c3eb;21;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
mercurial-plugin;hudson.plugins.mercurial.MercurialSCMSource2Test;withCredentialsId();7ad0c7ed48378c86e23c90fadc32e647bbcd45c0;22;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
ec2-plugin;hudson.plugins.ec2.EC2Cloud;resolvePrivateKey();6520e9f879484a1b38e0abebc3b88de7662d2cb5;23;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
mercurial-plugin;hudson.plugins.mercurial.CustomConfigTest;customConfiguration();8e3d433d21ddd1b66d003a65d71fab8d15781c6a;24;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
mercurial-plugin;hudson.plugins.mercurial.SCMTestBase;parameterizedBuildsBranch();8e3d433d21ddd1b66d003a65d71fab8d15781c6a;25;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
ec2-plugin;hudson.plugins.ec2.UnixData;UnixData(String, String, String);54fff41fd8087801067cc7104e0d8ce7765de146;26;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
ec2-plugin;hudson.plugins.ec2.UnixData;hashCode();54fff41fd8087801067cc7104e0d8ce7765de146;27;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
junit-plugin;hudson.tasks.junit.SuiteResult;parse(File, boolean);b9fadd8a0573896cae592149587752b4ab45b370;28;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
git-client-plugin;org.jenkinsci.plugins.gitclient.JGitAPIImpl;clone_();90b31f6f4d2ae0a70b37843c136461bfe1c21994;30;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
active-directory-plugin;hudson.plugins.active_directory.ActiveDirectoryDomain;ActiveDirectoryDomain(String, String, String, String, String, TlsConfiguration);2ea4fe7df1bd84db4fc64f04053f6e23a3460df6;31;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
active-directory-plugin;hudson.plugins.active_directory.ActiveDirectoryUnixAuthenticationProvider;ActiveDirectoryUnixAuthenticationProvider(ActiveDirectorySecurityRealm);8ecc2fcaae74e6950a4012cdf25d90e1fde6f867;32;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
active-directory-plugin;hudson.plugins.active_directory.ActiveDirectoryUnixAuthenticationProvider;retrieveUser(String, String, ActiveDirectoryDomain, List<SocketInfo>);8ecc2fcaae74e6950a4012cdf25d90e1fde6f867;33;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
ldap-plugin;hudson.security.LDAPSecurityRealm;searchForGroupName(String);eea7336ee4cf2e275c469bea99f549eba74fdc2b;34;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
ldap-plugin;hudson.security.LDAPSecurityRealm;loadUserByUsername(String);3eee59e25ac9c794d93058ac3043568c4eefb520;35;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
log-parser-plugin;hudson.plugins.logparser.LogParserStatusComputer;computeStatusMatches(FilePath, int, String);a4d0e3ca611eef6567b9ac34a8b8453a35fb4fd8;38;idfp;CHA;FALSE;FALSE;FALSE;FALSE;False
log-parser-plugin;hudson.plugins.logparser.LogParserParser;parseLogBody(Run<?,?>, BufferedWriter, FilePath, String, int, Logger);a4d0e3ca611eef6567b9ac34a8b8453a35fb4fd8;41;idfp;CHA;TRUE;TRUE;TRUE;TRUE;False
log-parser-plugin;hudson.plugins.logparser.LogParserParser;parseLog(Run<?,?>);a4d0e3ca611eef6567b9ac34a8b8453a35fb4fd8;42;idfp;CHA;TRUE;FALSE;TRUE;FALSE;True
